"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"anna20202020","https://www.tripadvisor.com/Profile/anna20202020","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","Texas","5","Jul 2016 • Family","Awesome experience ","Loved it !!!!Just now finished my Seattle city and Cascades mountain tour.  Awesome experience.  Very courteous staff, very experienced pilot, reasonable price and wonderful experience.  Pilot was so considerate about the safety of the passengers, guided the tour with good narration.  All the four kids including my 7 year old enjoyed a lot. My 7 yr old enjoyed the flight to the maximum extent being the co-pilot. Would have been taken another trip if it's not the time to go back home. A must to do activity in Seattle. ","Family","0","","Written July 28, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jasletra","https://www.tripadvisor.com/Profile/jasletra","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Campbell, Ca","5","Jul 2016 • Friends","Great seaplane service to British Columbia from Seattle","Excellent seaplane service with spotless planes, experienced pilots and very safety conscious. Shane, the manager, is very helpful and the whole operation is easy and professional.","Friends","0","","Written July 18, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"N4082R-Mike","https://www.tripadvisor.com/Profile/N4082R-Mike","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","Seattle, WA","5","Jul 2016 • Couples","Great scenery and service","Great classic planes, wonderful service.  Pilot Jim was great, and the scenery going to Zeballos was fantastic.  It was a great fishing trip, and the flights were a real highlight.","Couples","0","","Written July 15, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"sun_seattle","https://www.tripadvisor.com/Profile/sun_seattle","https://media-cdn.tripadvisor.com/media/photo-o/03/8b/3c/6e/sun-seattle.jpg","Seattle, WA","5","Aug 2015 • Family","Trip to Hakai Lodge was incredible!","My dad and I booked a 4 day trip to their lodge up in the Queen Charlotte sound area, I cannot tell you how incredible everything was.  The staff, the seaplane trip the fishing was all world class.  We limited coho all in the 12 pound average and kings and even took home cod and black sea bass.  Super friendly people, everything was taken care of and you guide your own boat, really nice 17 foot whalers all stocked and ready every morning.  3 meals a day from a great chef and all our fish was packed and frozen for the ride home.  You owe it to yourself to book such a special adventure!","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/08/e2/4e/4a/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-o/08/e2/4e/40/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-o/08/e2/4e/2c/northwest-seaplanes.jpg","Written September 9, 2015","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"John S","https://www.tripadvisor.com/Profile/johnsB6367ER","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Austin, TX","5","Jul 2015 • Family","Amazing Seaplane Flight","Our family took Northwest Seaplanes from Renton to Friday Harbor, then to Nootka Sound, and finally back to Renton.  Shane, our pilot from Renton to Friday Harbor, was excellent, pointing out landmarks and attractions during the flight.  The take off and landing were very soft and gentle.  Jason piloted us to and from Nootka Sound.  The flight across Vancouver Island was simply amazing, the views were almost surreal.  Finally, the flight from Nootka Sound back to Renton was just as enjoyable.  Jason pointed out whales, sea lions, and other sites during the flight.  The headphones were a great addition to the flight as they allowed us to talk among ourselves during the flight.  Definitely a great way to fly to Vancouver Island and Shane and Jason make sure that your flight is very comfortable.  We will definitely take Northwest Seaplanes in the future.","Family","0","","Written July 11, 2015","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"HeidiHat","https://www.tripadvisor.com/Profile/HeidiHat","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/a6/avatar077.jpg","","5","Jul 2015 • Couples","Beautiful Seattle Air Tour","My husband, mother-in-law and sister-in-law and I enjoyed a wonderful air tour of Seattle aboard one of Northwest Seaplanes' de Havilland Beaver seaplanes. Our pilot, Ken, was gracious and thoughtful, pointing out landmarks and answering our questions as we flew on a beautiful blue-sky Seattle day. Thanks to Ken and NWS's Shane for a great, memorable experience during our visit to the Seattle area.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-o/08/52/9b/fd/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-o/08/52/8e/af/northwest-seaplanes.jpg
https://media-cdn.tripadvisor.com/media/photo-o/08/52/8e/a2/northwest-seaplanes.jpg","Written July 9, 2015","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ric729","https://www.tripadvisor.com/Profile/Ric729","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","Palm Bay, FL","5","Jul 2015 • Family","Amazing Seaplane Flight!","NW Seaplanes took my wife, my sister and mother, and myself on a 30-minute flight around the Seattle area in one of their vintage Dehavilland Beaver seaplanes. It was an amazing experience to both take off and land on the water! If you have never flown in a seaplane I highly recommend it. Both the owner (Shane) and our pilot (Ken) did everything they could to make our experience a great one. Next time we are in Seattle we will definitely do this again!!!","Family","0","https://media-cdn.tripadvisor.com/media/photo-s/08/51/92/ca/northwest-seaplanes.jpg","Written July 9, 2015","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"747TravelMom","https://www.tripadvisor.com/Profile/747TravelMom","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","Vero Beach, FL","5","Jun 2015 • Family","Seattle by Seaplane!","Awesome experience for myself and three teenagers, all visiting the Pacific Northwest from Florida, first time ever in a Seaplane. Northwest Seaplanes in Renton really delivered! We were enthusiastically greeted at the hangar, which houses very cool memorabilia, and is incredibly clean. Then we met our pilot Jason, who escorted us out to the plane, explained our trip and graciously photographed our group before we embarked. We enjoyed a fantastic ride around the Seattle area - as Jason patiently answered our questions and educated us to everything we were seeing. Super fun and we highly recommend the experience. Will do this again next year, want to book a longer excursion!!","Family","0","","Written July 1, 2015","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Karen B","https://www.tripadvisor.com/Profile/karenbL8397OJ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","Seattle, WA","5","Jun 2015 • Family","Fun Trip!","A float plane flight was on my oldest son's bucket list, so we flew Saturday with Northwest Seaplanes from Renton to Friday Harbor in the San Juan Islands. We got to see a lot of beautiful sights along the way, enjoyed a nice dinner in Friday Harbor, and flew back. Everything went smoothly and they made it so easy--from booking and the flight itself to the on-time departure and return. Five green dots and two thumbs up!","Family","0","","Written June 22, 2015","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"ChinookCatcher","https://www.tripadvisor.com/Profile/ChinookCatcher","https://media-cdn.tripadvisor.com/media/photo-o/04/85/e3/ed/vin-f.jpg","Westlake Village, CA","5","Aug 2014 • Solo","Renton to April Point","NWS graciously accommodated me by dropping me off right at the dock of April Point Lodge on Quadra Island on its regular route from Renton to points farther west and north, picking me up at April Point 3 days later RIGHT ON TIME, returning me to Renton, and shuttling me to SeaTac Airport at no extra charge.  What a deal!  Pilots are gracious, friendly and professional.  Planes are immaculate. I'm a pilot and my Bonanza V-Tail never looked that good.  Plus the scenery was fantastic. Pilot pointed out some whales. A very fun and positive experience. Will do it again.","Solo","0","","Written September 5, 2014","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jasletra","https://www.tripadvisor.com/Profile/jasletra","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Campbell, Ca","5","Aug 2014 • Family","NW Seaplanes","We flew NW Seaplanes from Renton (next to Seatac) to a fishing lodge in British Columbia, and then returned with them 4 days later. Friendly professional pilots and planes in excellent condition. For me, taking off and landing in a float plane is always fun and the B.C. mountain and ocean scenery is spectacular. The Beaver amphibian is a classic and a legend. The whole operation was smooth and well managed. I recommend them.","Family","0","","Written August 20, 2014","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"MBZ","https://www.tripadvisor.com/Profile/MBZ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Northern California","5","Aug 2014 • Family","Best Way to Travel","Northwest Seaplanes completely exceeded our expectations on our recent trip to Desolation Sound, BC. This is a very professional outfit that operates seamlessly. The seaplanes are gorgeous, stable, comfortable, and offer tremendous views of the Pacific Northwest. When weather became an issue for our return flight, they efficiently communicated with us and picked us up at the rescheduled time. The cost was less than a comparable seaplane outfit. No question, we will fly with Northwest Seaplanes again!","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/06/65/ff/a8/northwest-seaplanes.jpg","Written August 17, 2014","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jacob F","https://www.tripadvisor.com/Profile/jacobf9","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Kahului","5","Aug 2014 • Solo","Trip from Ross Lake to Renton","Had a great, on-time, pickup in a remote section of the Cascade National Park.  The flight was one of the most incredible flights I have ever taken with breathtaking views, good personality by the pilot, and great overall service.","Solo","0","","Written August 11, 2014","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
